63daabb62278559f8a0643be88265047,2-9fa9a901cf1dd3120ea9e85bd3334578,1899.1,"Aitken, Robert Ingersoll",01/01/1970 12:31:39 AM +0000,Commissioned in 1898 by the architect of the Music Concourse and Claus Spreckles.,20' H,"{""type"":""Point"",""coordinates"":[-122.4666711,37.7703537]}",Public Display : District 1 : GGP: Music Concourse,Cast Concrete,San Francisco Arts Commission,Spandrels on Spreckles Temple of Music,
63daabb62278559f8a0643be88265388,2-4324193c418aac1cc41ce2ac804ac039,1904.2,"Aitken, Robert Ingersoll",01/01/1970 12:31:44 AM +0000,Funds raised by popular subscription,"bronze is 15' H, base is 72 3/4 X 72 3/4 ""","{""type"":""Point"",""coordinates"":[-122.454557,37.771665]}","Public Display : District 5 : GGP, Entrance to Panhandle","Bronze, granite and marble",San Francisco Arts Commission,William McKinley,
63daabb62278559f8a0643be88265cb6,2-4b485713afc2ca64ff6cf3132622aea9,1904.1,"Aitken, Robert Ingersoll",01/01/1970 12:31:44 AM +0000,Gift of the San Francisco Bar Association,7 1/2' H Figure; 7 1/2,"{""type"":""Point"",""coordinates"":[-122.4184094,37.7793133]}","Public Display : District 6 : McAllister Street, North Side of City Hall",Bronze,San Francisco Arts Commission,Hall McAllister (1829-1888),
63daabb62278559f8a0643be882663f1,2-a97a437ae5934a8a8490df184e8bff69,2001.6,"Alavi, Seyed",01/01/1970 12:33:20 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.477977,37.78327]}",Public Display : District 1 : Richmond Rec Center,,San Francisco Arts Commission,Speaking Stones,
63daabb62278559f8a0643be8826701c,2-ac6138ce2fba48c024329b3486a936fa,1934.13,"Albro, Maxine",01/01/1970 12:32:14 AM +0000,Commissioned for Coit Tower,10' X 42',"{""type"":""Point"",""coordinates"":[-122.4058194,37.8023686]}",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,California,
63daabb62278559f8a0643be88267ca1,2-06c4527b2b71beb276e02826b9006cd8,2000.14,"Alicia/Montoya, Juana/Emmanuel",01/01/1970 12:33:20 AM +0000,Commissioned for San Francisco International Airport,,"{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Boarding Area G : Gate 97,fresco buono and wood relief,San Francisco Arts Commission,Sanctuario,
63daabb62278559f8a0643be8826829d,2-02dc3546b07e4e866bc7845c8eb97bf0,1994.16,"Anargyros, Spero",01/01/1970 12:33:14 AM +0000,Gift,"97 X 30 X 27 1/2 ""","{""type"":""Point"",""coordinates"":[-122.4184094,37.7793133]}",Public Display : District 6 : City Hall : Mayor's Rotunda,Cast bronze,San Francisco Arts Commission,George Moscone,
63daabb62278559f8a0643be882684c2,2-afd8dce44b778e731cc79fb03aea341c,1988.3,"Anderson, Lois",01/01/1970 12:33:08 AM +0000,Commissioned by the San Francisco Arts Commission for the SF Recreation and Park Department,"36 1/2"" H X 32"" W","{""type"":""Point"",""coordinates"":[-122.4390499,37.7474162]}",Public Display : District 7 : Douglas Playground Fieldhouse,"Tiles, glass, metal, buttons, jewelry on fiberglass wood",San Francisco Arts Commission,Outdoor Wall Mosaic,
63daabb62278559f8a0643be882684df,2-d91fbcb4bee54a2c62f3d2a43ece5c7d,1951.2,Anonymous,Unknown,Gift of the Beethoven Maenercher of New York to the city of San Francisco,,"{""type"":""Point"",""coordinates"":[-122.4666711,37.7703537]}","Public Display : District 1 : GGP, Music Concourse",Bronze,San Francisco Arts Commission,Ludwig Van Beethoven (1770-1827),
63daabb62278559f8a0643be88268f6e,2-9628cfe65ed7526bd838d322a7589d75,1960.23,Anonymous,01/01/1970 12:32:40 AM +0000,"Gift of San Francisco's Sister City, Osaka Japan","88 X 60 X 34 ""","{""type"":""Point"",""coordinates"":[-122.4525624,37.7069424]}","Public Display : District 1 : Lincoln Park, NW side",granite with bronze plaque,San Francisco Arts Commission,Kanrin Maru Monument,
63daabb62278559f8a0643be882692ce,2-0a54517c5634a8b4a8391347cac15ab1,1875.1,Anonymous,01/01/1970 12:31:15 AM +0000,Gift to the city of San Francisco by Lotta Crabtree in 1875.,"24' H X 5'4"" W X 5'4"" L","{""type"":""Point"",""coordinates"":[-122.4034248,37.7876664]}",Public Display : District 3 : Market and Kearny,cast iron,San Francisco Arts Commission,Lotta's Fountain,
63daabb62278559f8a0643be88269ed1,2-290184f15ffc8215fbb565b8d83d0042,1954.18,Anonymous,01/01/1970 12:31:40 AM +0000,Gift of Mrs. William H. Crocker,,"{""type"":""Point"",""coordinates"":[-122.4122163,37.792033]}",Public Display : District 3 : Huntington Park,Marble and bronze,San Francisco Arts Commission,Fountain of the Tortoises,
63daabb62278559f8a0643be8826a90a,2-7023e141edd58ecd05f67200b1c5c79b,1969.101,Anonymous,,Gift to the People of San Francisco from the Japan Federation of Economic Organizations,,"{""type"":""Point"",""coordinates"":[-122.4701557,37.7701722]}","Public Display : District 1 : GGP, Japanese Tea Garden",Stone,San Francisco Arts Commission,Untitled (Stone Lantern),
63daabb62278559f8a0643be8826a96f,2-22fbeba82d29782c8058bb74c2996721,1948.1,Anonymous,ca. 1790,Gift of Gumps to the Japanese Tea Garden,10 1/2' H,"{""type"":""Point"",""coordinates"":[-122.4701557,37.7701722]}","Public Display : District 1 : GGP, Japanese Tea Graden",Bronze,San Francisco Arts Commission,Amazarasti-no Hotoke (the Buddha that sits throughout the sunny and rainy weathe,
63daabb62278559f8a0643be8826aca6,2-0075a805132073669e31e84291c9f28f,1879.1,Anonymous,01/01/1970 12:31:19 AM +0000,Gift of Henry D. Cogswell,approx. 15' H,"{""type"":""Point"",""coordinates"":[-122.4101513,37.8003423]}",Public Display : District 3 : Washington Square Park,Pot metal,San Francisco Arts Commission,Benjamin Franklin (1706-1790),
63daabb62278559f8a0643be8826b180,2-3f3d1003fbf7c000525f573a01b58348,T2010.1.a-d,"Arcega, Michael",01/01/1970 12:33:30 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.421886,37.7649169]}",Public Display : District 6 and 9 : Valencia Street : Between 16th and 19th Stre,"Wood, steel",San Francisco Arts Commission,Mission Post,
63daabb62278559f8a0643be8826ba5f,2-a2b1ca9e24fd0fd7bc5e34c2691f0b78,1935.4,"Arnautoff, Victor",01/01/1970 12:32:15 AM +0000,,1600 square feet,"{""type"":""Point"",""coordinates"":[-122.491083,37.7774299]}","Public Display : District 1 : Washington High School, main entrance",Fresco,San Francisco Arts Commission,The Life of George Washington,
63daabb62278559f8a0643be8826bbfa,2-ff104d9c6061e62b9364cdd7ff4b4980,1935.3,"Arnautoff, Victor Mikhail",01/01/1970 12:32:14 AM +0000,George Washington High School,4' X 6',"{""type"":""Point"",""coordinates"":[-122.491083,37.7774299]}",Public Display : District 1 : Washington High School,cast concrete,San Francisco Arts Commission,Edison (1847-1931) Washington (1732-1799) and Shakespeare (1564-1616),
63daabb62278559f8a0643be8826c221,2-5dbedabbb52ff6e0e6ae0a319feb14ab,1934.9,"Arnautoff, Victor Mikhail",01/01/1970 12:32:14 AM +0000,Public Works of Art Project (PWAP),10' X 36',"{""type"":""Point"",""coordinates"":[-122.4058194,37.8023686]}",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,City Life,
63daabb62278559f8a0643be8826c41e,2-af7e6f8e3ed5568639648e44e4a8b578,2003.5,"Arneson, Robert",01/01/1970 12:33:12 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.3945938,37.7948985]}",Public Display : District 3 : Embarcadero : Justin Herman Plaza,,San Francisco Arts Commission,Yin Yang,
63daabb62278559f8a0643be8826cd7c,2-70979c62b5c25e565a925b6e255cd3ec,1967.84,"Arnold, David",1967-1969,Commissioned for the Bayview Health Center,12' H X 8' W,"{""type"":""Point"",""coordinates"":[-122.4059739,37.7323428]}",City Department : DPH : Health Center #3 : 1525 Silver Avenue,Stained glass windows,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be8826ce1d,2-86da13bba128d8d5a3c23b852ef9289a,1985.1,"Asawa, Ruth",01/01/1970 12:33:04 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.412595,37.783933]}","Public Display : District 6 : Father Boeddeker Park, Eddy and Jones",Glass fiber reinforced concrete,San Francisco Arts Commission,"Redding School, Self-Portrait",
63daabb62278559f8a0643be8826d781,2-5765faf1100e9f23f5061d3eba194ee1,1999.22.1-2,"Asawa, Ruth",01/01/1970 12:33:19 AM +0000,Commissioned by the Redevelopment Agency,,"{""type"":""Point"",""coordinates"":[-122.4312691,37.7853921]}","Public Display : District 5 : Japan Town, Post St.",bronze,San Francisco Arts Commission,Origami Fountains,
63daabb62278559f8a0643be8826da4a,2-7706868517d7dcc78f8aa27b285d1d5c,1974.24,"Asawa, Ruth",01/01/1970 12:32:54 AM +0000,Purchased for the Japanese Tea Garden,"15"" H X 28"" W","{""type"":""Point"",""coordinates"":[-122.4701557,37.7701722]}","Public Display : District 1 : GGP, Japanese Tea Garden",Bronze,San Francisco Arts Commission,Hagiwara Family Plaque,
63daabb62278559f8a0643be8826e594,2-0064f45c0035d1dfe14878255a12c01f,1996.12,"Aycock, Alice",01/01/1970 12:33:16 AM +0000,Commissioned by the San Francisco Art Commission for the San Francisco Main Library,,"{""type"":""Point"",""coordinates"":[-122.415783,37.778864]}","Public Display : District 6 : SFPL, Main : 100 Larkin St. : Periodicals",Stainless steel,San Francisco Arts Commission,Cyclone Fragment,
63daabb62278559f8a0643be8826f26e,2-654c205fee7b9b6a720acf793cfc4858,1996.11,"Aycock, Alice",01/01/1970 12:33:16 AM +0000,Commissioned by the SF Art Commission for the San Francisco Main Library,,"{""type"":""Point"",""coordinates"":[-122.415783,37.778864]}","Public Display : District 6 : SFPL, Main : 100 Larkin St. : Periodicals ",Stainless steel,San Francisco Arts Commission,Functional and Fantasy Stair,
63daabb62278559f8a0643be8826f2be,2-b1fe1de99ba2419fc551dfa942f0ceab,1977.61,"Barnes, Carroll",ca. 1977,Purchased by the San Francisco Art Commission for the Muni Railway,9' H X 8' W X 19 'L ; 19' H X 3' diameter,"{""type"":""Point"",""coordinates"":[-122.44485,37.7229198]}",City Department : MTA : Curtis E. Green Metro Center : San Jose and Ocean Aves.,corten steel,San Francisco Arts Commission,Transverse and Column,"San Jose Ave
"
63daabb62278559f8a0643be8826fe6e,2-7392d06db1fd0c184c5ef9d5123eaafd,2004.13.2,"Barr, Aileen",01/01/1970 12:33:24 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4650348,37.7419071]}",Public Display : District 7 : West Portal Clubhouse : exterior,ceramic tile,San Francisco Arts Commission,Secret Garden,
63daabb62278559f8a0643be8826fe89,2-29df818aa01d86efc69c65500d0d32fb,2004.13.1-3,"Barr, Aileen",01/01/1970 12:33:24 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4650348,37.7419071]}","Public Display : District 7 : West Portal Clubhouse, exterior",hand-carved and glazed ceramic tiles,San Francisco Arts Commission,Secret Garden,
63daabb62278559f8a0643be88270848,2-6786fbf4123baaad3b349adf80c66690,2004.13.1,"Barr, Aileen",01/01/1970 12:33:24 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4650348,37.7419071]}",Public Display : District 7 : West Portal Clubhouse : exterior,ceramic tile,San Francisco Arts Commission,Secret Garden,
63daabb62278559f8a0643be88271020,2-3b1bda3232a9e4cdf01bc74ab73878d8,2004.13.3,"Barr, Aileen",01/01/1970 12:33:24 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4650348,37.7419071]}",Public Display : District 7 : West Portal Clubhouse : exterior,ceramic tile,San Francisco Arts Commission,Secret Garden,
63daabb62278559f8a0643be8827189e,2-2f9d30e1b665b7c06a896b1d8f663165,1985.25,"Barr, Roger",01/01/1970 12:33:05 AM +0000,Purchased by the San Francisco Art Commission for Pier 39,25' H X 20 W,"{""type"":""Point"",""coordinates"":[-122.411934,37.809079]}","Public Display : District 3 : Waterfront, between Piers 35 and 39",Mirror finished stainless steel Type 316 L,San Francisco Arts Commission,Skygate,
63daabb62278559f8a0643be882721b0,2-8a1d1e56d9a1a08aacb8fb6ac0e51ecf,1999.4,"Barth, Anders",01/01/1970 12:33:17 AM +0000,San Francisco Art Commission Public Art Project,,"{""type"":""Point"",""coordinates"":[-122.5018724,37.7792703]}","City Department : Fire Station #34, Geary @ 41st Ave.",terracotta relief,San Francisco Arts Commission,Phoenix,
63daabb62278559f8a0643be88272e54,2-02c87fba1a565b4d7f1c33b946b2d6bd,2000.13,"Barth, Anders",01/01/1970 12:33:20 AM +0000,Commissioned for the Tenderloin Police Station,"24' 4"" X 8' 2"" overall","{""type"":""Point"",""coordinates"":[-122.4129435,37.7837739]}",City Department : Tenderloin Police Station : Jones St. Facade,Hand cut ceramic tiles,San Francisco Arts Commission,First Person Plural,
63daabb62278559f8a0643be8827352b,2-4438068fa47ad57fd8a9897e99c58860,T2009.46,"Bates, Diana Pompelly",01/01/1970 12:33:30 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital,Stainless steel ,San Francisco Arts Commission,Reflection,
63daabb62278559f8a0643be88274262,2-a10de1e2cb62b248f2c9c8230b7f9728,1979.39,"Beasley, Bruce",01/01/1970 12:33:01 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport.,18' 6,"{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 3,Aluminum,San Francisco Arts Commission,The Hesperides,
63daabb62278559f8a0643be882743e1,2-68dcf97b4eb0a7e6d0c1d6ead05cec8b,1979.58,"Beauchemin, Micheline",01/01/1970 12:32:52 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"240"" H X 180"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Storage : Airport,Hooked wool tapestry,San Francisco Arts Commission,                                                      ,
63daabb62278559f8a0643be88274db4,2-c57d509e2790a61575ea2e3453612811,1979.59,"Bechtle, Robert",01/01/1970 12:32:59 AM +0000,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"46"" H X 69"" W Framed","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : Terminal 3,Oil on canvas,San Francisco Arts Commission,San Francisco Nova,
63daabb62278559f8a0643be88275c27,2-8d9ba98219b490e28e8f692c47b34173,2002.8,"Beery, Jonathan",01/01/1970 12:33:22 AM +0000,Gift to the city from the Friends of Moscone Park and Recreation Center,,"{""type"":""Point"",""coordinates"":[-122.433025,37.80136]}",Public Display : District 2 : Moscone Park and Rec Center,Bronze,San Francisco Arts Commission,Leatherback Sea Turtle,
63daabb62278559f8a0643be88275eaf,2-471dd809b065afdbeb07e8cff3f50980,2002.9,"Beery, Jonathan",01/01/1970 12:33:22 AM +0000,Gift to the City from the Friends of Moscone Park and Recreation Center,,"{""type"":""Point"",""coordinates"":[-122.433025,37.80136]}",Public Display : District 2 : Moscone Park and Rec Center,bronze,San Francisco Arts Commission,The Pink Short-spined Starfish,
63daabb62278559f8a0643be88276b4b,2-7dc30a1d293eb97e4172d45c9ef33f1f,1996.1.1-5,"Beldner, Ray",01/01/1970 12:33:16 AM +0000,Commissioned by the San Francisco Art Commission for San Francisco Municipal Railway. Collection of the City and County of San Francisco,"16 'H (max.) X 8 ' W (max.) X 4 1/2 "" D","{""type"":""Point"",""coordinates"":[-122.510037,37.7732589]}",Public Display : District 1 : MUNI Turnaround : La Playa and Cabrillo,Stainless steel mesh over steel armature with photo-etched plaques.,San Francisco Arts Commission,Playland Revisited,"La Playa St
"
63daabb62278559f8a0643be88277868,2-e44fb57214b1fa5a4b5489be285c6f71,1934.27,"Berlandina, Jane",01/01/1970 12:32:14 AM +0000,Commissioned for Coit Tower,9' X 34',"{""type"":""Point"",""coordinates"":[-122.4058194,37.8023686]}",Public Display : District 3 : Coit Tower,Egg tempura,San Francisco Arts Commission,Home Life,
63daabb62278559f8a0643be8827791b,2-8f37f2accb5140a44a51e0cbe224e7b4,1987.15,"Berlant, Tony",,Purchased by the San Francisco Art Commission for the San Francisco International Airport,"168"" H X 506"" W","{""type"":""Point"",""coordinates"":[-122.389979,37.615223]}",Airport : T1,Found metal collage on wood with steel brads,San Francisco Arts Commission,Dancing on the Brink of the World,
63daabb62278559f8a0643be88277b3e,2-9e4318bafbe15e3ba5d0bf39039a7c45,1934.14,"Bertrand, Raymond",01/01/1970 12:32:14 AM +0000,Commissioned for Coit Tower,,"{""type"":""Point"",""coordinates"":[-122.4058194,37.8023686]}",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Meat Industry,
63daabb62278559f8a0643be8827885a,2-69c6f34d6fb476b7b32a20c9792560eb,T2009.13,"Biaggi, Suzanne",01/01/1970 12:33:26 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Courtyard F,"Basalt, water and black pebbles",San Francisco Arts Commission,Patterns of Time and Place [stone sculpture],
63daabb62278559f8a0643be88278f35,2-7a8d315c66eb7666e67c49e721fb4ce5,2005.6,"Blackstone, Amy",01/01/1970 12:33:25 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.420433,37.763376]}",Public Display : District 9 : Hoff Street Playground,,San Francisco Arts Commission,Untitled,
63daabb62278559f8a0643be88279ba4,2-dd40b9744facdd92857c019c4d810195,2005.7,"Blackstone, Amy",01/01/1970 12:33:25 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4194155,37.7749295]}",Public Display : District 3 : Helen Wills Playground,,San Francisco Arts Commission,"Earth, Fire, and Water",
63daabb62278559f8a0643be8827a374,2-78a4069a204640edaf67db7da9b78aac,1996.4,"Blake, Nayland W.",01/01/1970 12:33:16 AM +0000,Commissioned by the San Francisco Art Commission for the Public Library.,,"{""type"":""Point"",""coordinates"":[-122.415783,37.778864]}","Public Display : District 6 : SFPL, Main : 100 Larkin : Grand Staircase in Atriu","painted steel, mirrors and fiberoptic lighting",San Francisco Arts Commission,Constellation,
63daabb62278559f8a0643be8827a4cf,2-40796d31c21b92b480ba5ac933894e6e,1991.2.2,"Bongers, Jaap (Jacob)",01/01/1970 12:33:11 AM +0000,Commissioned by the San Francisco Art Commission for the Richmond Police Station.,48 in. x 48 in.,"{""type"":""Point"",""coordinates"":[-122.464215,37.7798186]}",City Department : Richmond Police Station : 6th Ave. and Anza,Sandblasted Granite,San Francisco Arts Commission,Untitled #2,
63daabb62278559f8a0643be8827aae1,2-fc7ef68792532da59f0b7d7e3d217633,1991.2.1,"Bongers, Jaap (Jacob)",01/01/1970 12:33:11 AM +0000,Commissioned by the San Francisco Art Commission for the Richmond Police Station.,72 in. x 72 in.,"{""type"":""Point"",""coordinates"":[-122.464215,37.7798186]}",City Department : Richmond Police Station : 6th Ave. and Anza : Lobby Floor,"Marble, granite and bronze",San Francisco Arts Commission,Untitled #1,
63daabb62278559f8a0643be8827b27a,2-24bdec890f04b8b404170a427b27cceb,1996.13,"Bongers, Jaap (Jacob)",01/01/1970 12:33:16 AM +0000,Art enrichment for Fire Station #24,,"{""type"":""Point"",""coordinates"":[-122.4410438,37.7531196]}","City Department : Fire Station #24, 100 Hoffman",Bronze,San Francisco Arts Commission,Fire,
63daabb62278559f8a0643be8827b55b,2-de9c5a4a755c845eb11d9b34485d82fa,T2009.14.a-e,"Bonner, Jonathan",01/01/1970 12:33:30 AM +0000,,,"{""type"":""Point"",""coordinates"":[-122.4556651,37.7478586]}",City Department : Laguna Honda Hospital : Courtyard B,Lathe turned granite,San Francisco Arts Commission,Bloom,
63daabb62278559f8a0643be8827bf85,2-8a9b8929a4b6bc39e1c5eb90629ccf85,1970.31,"Bowler, Patti",ca. 1970,Purchased by the San Francisco Art Commission for Health Center #4,114 in. x 672 in. x 30 in.,"{""type"":""Point"",""coordinates"":[-122.4154927,37.7967083]}",Public Display : District 3 : East End of Broadway Tunnel,Sheet bronze and sheet brass,San Francisco Arts Commission,Dragon Relief,
63daabb62278559f8a0643be8827c2a5,2-9d72d9efbe122877e162bc9eee023b02,1985.24.1-5,"Boyce, Roger",01/01/1970 12:33:05 AM +0000,Purchased by the San Francisco Art Commission for the Mission Recreation Center,"96"" H X 48"" W","{""type"":""Point"",""coordinates"":[-122.412999,37.75820100000001]}",Public Display : District 9 : Mission Rec. Center : 2450 Harrison St. : Upstairs,Oil enamels,San Francisco Arts Commission,Untitled,"2450 Harrison St
"
63daabb62278559f8a0643be8827cb2e,2-bc926d8a24dba07eb892e7a4bc44d73e,1934.1,"Boynton, Raymond",01/01/1970 12:32:14 AM +0000,Commissioned for Coit Tower,,"{""type"":""Point"",""coordinates"":[-122.4058194,37.8023686]}",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Animal Force and Machine Force,
63daabb62278559f8a0643be8827d21e,2-b22aad9d89907511d0be5c1fc8c067ed,1933.24,"Brangwyn, Frank",01/01/1970 12:31:54 AM +0000,Commissioned for the Panama-Pacific International Exposition.,27 X 12',"{""type"":""Point"",""coordinates"":[-122.420552,37.779649]}",Public Display : District 6 : War Memorial : Herbst Theater : 401 Van Ness Avenu,Oil,San Francisco Arts Commission,Water: The Net,"401 Van Ness Ave
"
63daabb62278559f8a0643be8827dfdd,2-7b2575a63d7a8cffc2957d443b15fb5b,1933.23,"Brangwyn, Frank",01/01/1970 12:31:54 AM +0000,Commissioned for the Panama-Pacific International Exposition.,27 X 12',"{""type"":""Point"",""coordinates"":[-122.420552,37.779649]}",Public Display : District 6 : War Memorial : Herbst Theater : 401 Van Ness Avenu,Oil,San Francisco Arts Commission,Fire: Industrial Fire,"401 Van Ness Ave
"
63daabb62278559f8a0643be8827e00c,2-2c10f5a8fca67c457732d9f874b6056f,1933.22,"Brangwyn, Frank",01/01/1970 12:31:54 AM +0000,Commissioned for the Panama-Pacific International Exposition.,27 X 12',"{""type"":""Point"",""coordinates"":[-122.420552,37.779649]}",Public Display : District 6 : War Memorial : Herbst Theater : 410 Van Ness Avenu,Oil,San Francisco Arts Commission,Fire: Primitive Fire,"401 Van Ness Ave
"
63daabb62278559f8a0643be8827e341,2-246cb96b52eb58f96e194ae4cb0fdfef,1933.19,"Brangwyn, Frank",01/01/1970 12:31:54 AM +0000,Commissioned for the Panama-Pacific International Exposition.,27 X 12',"{""type"":""Point"",""coordinates"":[-122.420552,37.779649]}",Public Display : District 6 : War Memorial : Herbst Theater : 401 Van Ness Avenu,Oil,San Francisco Arts Commission,Air: The Windmill,"401 Van Ness Ave
"
63daabb62278559f8a0643be8827f20c,2-cc4e0d9b870b8f4144bde7f2545c197b,1933.21,"Brangwyn, Frank",01/01/1970 12:31:54 AM +0000,Commissioned for the Panama-Pacific International Exposition.,27 X 12',"{""type"":""Point"",""coordinates"":[-122.420552,37.779649]}",Public Display : District 6 : War Memorial : Herbst Theater : 401 Van Ness Avenu,Oil,San Francisco Arts Commission,Earth: The Fruit Pickers,"401 Van Ness Ave
"
63daabb62278559f8a0643be88280196,2-982357f002d673a1574a12094492cae7,1933.2,"Brangwyn, Frank",01/01/1970 12:31:54 AM +0000,Commissioned for the Panama-Pacific International Exposition.,,"{""type"":""Point"",""coordinates"":[-122.420552,37.779649]}",Public Display : District 6 : War Memorial : Herbst Theater : 401 Van Ness Avenu,Oil,San Francisco Arts Commission,Earth: Dancing the Grapes,"401 Van Ness Ave
"
63daabb62278559f8a0643be88280615,2-4dde3c3c554c1089f16d7b328232de22,1933.25,"Brangwyn, Frank",01/01/1970 12:31:54 AM +0000,Commissioned for the Panama-Pacific International Exposition.,27 X 12',"{""type"":""Point"",""coordinates"":[-122.420552,37.779649]}",Public Display : District 6 : War Memorial : Herbst Theater,Oil,San Francisco Arts Commission,Water: The Fountain,"401 Van Ness Ave
"
63daabb62278559f8a0643be8828144f,2-b44a7eb2d688fde2f6640d3dc28411aa,1933.18,"Brangwyn, Frank",01/01/1970 12:31:54 AM +0000,Commissioned for the Panama-Pacific International Exposition.,27 X 12',"{""type"":""Point"",""coordinates"":[-122.420552,37.779649]}",Public Display : District 6 : War Memorial : Herbst Theater : 401 Van Ness Avenu,Oil ,San Francisco Arts Commission,Air: The Hunters,"401 Van Ness Ave
"
